code	lc	product_name_cs	product_name_de	product_name_en	product_name_es	product_name_fr	product_name_pt	generic_name_en	generic_name_es	generic_name_fr	quantity	serving_size	packaging	packaging_tags	brands	brands_tags	brand_owner	categories	categories_tags	labels	labels_tags	countries	countries_tags	stores	stores_tags	obsolete	obsolete_since_date	origins	origins_tags	origin_en	manufacturing_places	manufacturing_places_tags	emb_codes	emb_codes_tags	ingredients_text_cs	ingredients_text_de	ingredients_text_en	ingredients_text_es	ingredients_text_fr	ingredients_text_pt	allergens	allergens_tags	traces	traces_tags	no_nutrition_data	nutrition_data_per	nutrition_data_prepared_per	energy-kj_value	energy-kj_unit	energy-kcal_value	energy-kcal_unit	energy-kcal_prepared_value	energy-kcal_prepared_unit	fat_value	fat_unit	fat_prepared_value	fat_prepared_unit	saturated-fat_value	saturated-fat_unit	saturated-fat_prepared_value	saturated-fat_prepared_unit	carbohydrates_value	carbohydrates_unit	carbohydrates_prepared_value	carbohydrates_prepared_unit	sugars_value	sugars_unit	sugars_prepared_value	sugars_prepared_unit	fiber_value	fiber_unit	fiber_prepared_value	fiber_prepared_unit	proteins_value	proteins_unit	proteins_prepared_value	proteins_prepared_unit	salt_value	salt_unit	salt_prepared_value	salt_prepared_unit	sodium_value	sodium_unit	sodium_prepared_value	sodium_prepared_unit	alcohol_value	alcohol_unit	energy_value	energy_unit	energy_prepared_value	energy_prepared_unit	arachidic-acid_value	arachidic-acid_unit	monounsaturated-fat_value	monounsaturated-fat_unit	polyunsaturated-fat_value	polyunsaturated-fat_unit	alpha-linolenic-acid_value	alpha-linolenic-acid_unit	arachidonic-acid_value	arachidonic-acid_unit	trans-fat_value	trans-fat_unit	trans-fat_prepared_value	trans-fat_prepared_unit	cholesterol_value	cholesterol_unit	cholesterol_prepared_value	cholesterol_prepared_unit	added-sugars_value	added-sugars_unit	added-sugars_prepared_value	added-sugars_prepared_unit	polyols_value	polyols_unit	soluble-fiber_value	soluble-fiber_unit	vitamin-a_value	vitamin-a_unit	vitamin-a_prepared_value	vitamin-a_prepared_unit	vitamin-d_value	vitamin-d_unit	vitamin-d_prepared_value	vitamin-d_prepared_unit	vitamin-e_value	vitamin-e_unit	vitamin-c_value	vitamin-c_unit	vitamin-b1_value	vitamin-b1_unit	vitamin-b2_value	vitamin-b2_unit	vitamin-pp_value	vitamin-pp_unit	vitamin-b6_value	vitamin-b6_unit	vitamin-b9_value	vitamin-b9_unit	folates_value	folates_unit	vitamin-b12_value	vitamin-b12_unit	pantothenic-acid_value	pantothenic-acid_unit	potassium_value	potassium_unit	potassium_prepared_value	potassium_prepared_unit	calcium_value	calcium_unit	calcium_prepared_value	calcium_prepared_unit	iron_value	iron_unit	iron_prepared_value	iron_prepared_unit	cocoa_value	cocoa_unit	packaging_1_number_of_units	packaging_1_shape	packaging_1_material	packaging_1_recycling	packaging_1_weight_measured	packaging_2_number_of_units	packaging_2_shape	packaging_2_material	packaging_2_recycling	packaging_3_number_of_units	packaging_3_shape	packaging_3_material	packaging_3_recycling	packaging_4_number_of_units	packaging_4_shape	packaging_4_material	link	off:food_groups	off:food_groups_tags	off:nova_groups	off:nova_groups_tags	off:nutriscore_grade	off:nutriscore_score	off:ecoscore_grade	off:ecoscore_score	off:ecoscore_data.missing_key_data	off:ecoscore_data.agribalyse.code	off:ecoscore_data.adjustments.origins_of_ingredients.value	off:ecoscore_data.adjustments.packaging.value	off:ecoscore_data.adjustments.packaging.non_recyclable_and_non_biodegradable_materials	off:ecoscore_data.adjustments.production_system.value	off:ecoscore_data.adjustments.threatened_species.value	sources_fields:org-database-usda:available_date	sources_fields:org-database-usda:fdc_category	sources_fields:org-database-usda:fdc_data_source	sources_fields:org-database-usda:fdc_id	sources_fields:org-database-usda:modified_date	sources_fields:org-database-usda:publication_date	data_sources
0046872030332	en			Wafer Sticks Vanilla				rolled crispy wafer with smooth delicious filling.			370 g (13.05 oz)	30 g	Lid or cap, Metal, Can, Food can, Lid, Steel, Tin-plated steel	en:lid-or-cap,en:metal,en:can,en:food-can,en:lid,en:steel,en:tin-plated-steel	Biskitop	biskitop		Snacks, Sweet snacks, Biscuits and cakes, Biscuits, Wafers, Stuffed wafers, Vanilla stuffed wafers	en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:biscuits,en:wafers,en:stuffed-wafers,en:vanilla-stuffed-wafers	Halal	en:halal	United States	en:united-states			0		Indonesia	en:indonesia		Indonesia	indonesia					Wheat Flour, Sugar, Palm Oil, Soy Lecithin, Vanilla Flavor, Milk Powder, Rice Flour, Salt, Caramel III (E150c).				Gluten, Milk, Soybeans	en:gluten,en:milk,en:soybeans	Eggs, Milk, Nuts, Peanuts, Soybeans	en:eggs,en:milk,en:nuts,en:peanuts,en:soybeans		serving	100g			150	kcal			6	g			2.9	g			22	g			16	g			0	g			1	g			100	mg			40	mg					150	kcal													0	g			0	mg			16	g							0	µg			0	µg					0	mg																					0	mg			0	mg					1	en:food-can	en:tin-plated-steel			1	en:lid	en:tin-plated-steel									https://www.biskitop.com/	en:biscuits-and-cakes	en:sugary-snacks,en:biscuits-and-cakes	4	en:4-ultra-processed-food-and-drink-products	e	26	c	51		24313	-5	-3	0	0	-10							App - Yuka, Apps, App - smoothie-openfoodfacts
0052745729272	en			Peanut butter Buckeys							4.5 oz (130g)	2 pieces (26g)			Fannie May	fannie-may		Snacks, Sweet snacks, Cocoa and its products, Confectioneries, Chocolate candies, Bonbons	en:snacks,en:sweet-snacks,en:cocoa-and-its-products,en:confectioneries,en:chocolate-candies,en:bonbons	No artificial flavors, No preservatives	en:no-artificial-flavors,en:no-preservatives	United States	en:united-states			0											MILK CHOCOLATE (SUGAR, COCOA BUTTER, CHOCOLATE LIQUOR, MILK, SKIM MILK, SOY LECITHIN AS EMULSIFIER, VANILLA EXTRACT), SUGAR-BASED COATING (SUGAR, PALM KERNEL OIL, SKIM MILK, MILK, HYDROGENATED PALM OIL, GLYCERYL-LACTO ESTERS OF FATTY ACIDS, SOY LECITHIN AS EMULSIFIER, VANILLA EXTRACT, SALT), PEANUT BUTTER (PEANUTS, DEXTROSE, HYDROGENATED VEGETABLE OIL (RAPSEED AND/OR COTTONSEED OIL), SALT), PEANUT COATING (SUGAR, PALM KERNEL OIL, PARTIALLY DEFATTED PEANUT FLOWER, SKIM MILK, PEANUT OIL, SALT, SOY LECITHIN AS EMULSIFIER). CONTAINS PEANUTS, MILK, SOY. MAY CONTAIN EGGS, WHEAT, TREE NUTS (ALMONDS, PECANS, COCONUTS, WALNUTS).				Milk, Peanuts, Soybeans	en:milk,en:peanuts,en:soybeans	Eggs, Gluten, Nuts	en:eggs,en:gluten,en:nuts		serving	100g			140	kcal			9	g			5	g			14	g			13	g			1	g			2	g			87.5	mg			35	mg					140	kcal																					12	g																																							26	mg			0.7	mg																						en:sweets	en:sugary-snacks,en:sweets	4	en:4-ultra-processed-food-and-drink-products	e	23	unknown		1		-5	-15	1	0	-10							App - Yuka, Apps, App - smoothie-openfoodfacts
0070462011333	en			Swedish Fish - Blue Raspberry Lemonade							3.59 oz (102g)	5 pieces (30g)			Mondelez	mondelez		Snacks, Sweet snacks, Confectioneries, Candies, Gummi candies	en:snacks,en:sweet-snacks,en:confectioneries,en:candies,en:gummi-candies			United States	en:united-states			0											sugar, invert sugar, corn syrup, modified corn stash, contains less than 2% of citric acid, white mineral oil, natural and artificial flavor, blue 1, carnauba wax.									serving	100g			110	kcal			0	g			0	g			27	g			23	g			0	g			0	g			37.5	mg			15	mg					110	kcal													0	g			0	mg			23	g											0	µg																							0	mg			0	mg			0	mg																						en:sweets	en:sugary-snacks,en:sweets	4	en:4-ultra-processed-food-and-drink-products	d	14	b	69	1	31060	-5	-15	1	0								App - InFood, Apps
03740231	en			Intense Orange Dark Chocolate							100 g	30 g			Lindt	lindt		Snacks, Sweet snacks, Cocoa and its products, Chocolates, Dark chocolates, Dark chocolate bar	en:snacks,en:sweet-snacks,en:cocoa-and-its-products,en:chocolates,en:dark-chocolates,en:dark-chocolate-bar			United States	en:united-states			0											SUGAR, CHOCOLATE, ALMONDS, ORANGE PREPARATION PIECES (ORANGE JUICE CONCENTRATE, SUGAR, LEMON JUICE CONCENTRATE, PINEAPPLE FIBERS, PECTIN, NATURAL FLAVOR), COCOA BUTTER, MILKFAT, SOY LECITHIN, NATURAL FLAVOR.				Milk, Nuts, Soybeans	en:milk,en:nuts,en:soybeans	Nuts	en:nuts		serving	100g			160	kcal			10	g			5	g			17	g			13	g			2	g			2	g			25	mg			10	mg					160	kcal													0	g			0	mg			13	g											0	µg																							119	mg			27	mg			1	mg																						en:chocolate-products	en:sugary-snacks,en:chocolate-products	4	en:4-ultra-processed-food-and-drink-products	e	20	e	15	1	31080	-5	-15	1	0								App - smoothie-openfoodfacts, Apps
0040000533191	en			m&m's Milk Chocolate				milk chocolate candies.			62 oz (2 lb 14 oz) 1757.7 g	32 pieces 1 oz / 28 g			m&m's	m-m-s	Mars Chocolate North America LLC	Snacks, Sweet snacks, Cocoa and its products, Confectioneries, Chocolate candies, Bonbons, Milk chocolate candies	en:snacks,en:sweet-snacks,en:cocoa-and-its-products,en:confectioneries,en:chocolate-candies,en:bonbons,en:milk-chocolate-candies	Kosher, Contains GMOs, Orthodox Union Kosher	en:kosher,en:contains-gmos,en:orthodox-union-kosher	Bolivia, Spain, United States	en:bolivia,en:spain,en:united-states			0		United States	en:united-states		Hackettstown,New Jersey,Estados Unidos	hackettstown,new-jersey,estados-unidos	050503190015	050503190015			MILK CHOCOLATE (SUGAR, CHOCOLATE, SKIM MILK, COCOA BUTTER, LACTOSE, MILKFAT, SOY LECITHIN, SALT, ARTIFICIAL AND NATURAL FLAVORS), SUGAR, CORNSTARCH, CORN SYRUP 1%, DEXTRIN, COLORING (BLUE 1 LAKE, YELLOW 6, RED 40, YELLOW 5, BLUE 1, YELLOW 6 LAKE, RED 40 LAKE, YELLOW 5 LAKE, BLUE 2 LAKE, BLUE 2), CARNAUBA WAX, GUM ACACIA.				Milk, Soybeans	en:milk,en:soybeans	Peanuts	en:peanuts		serving	100g			140	kcal			5	g			3.5	g			20	g			18	g			1	g			1	g			50	mg			20	mg					140	kcal													0	g			5	mg			17	g											0	% DV																							0	% DV			2	% DV			0	% DV					1	en:jar	en:plastic			1	en:lid	en:plastic		2	en:label	en:paper					https://www.mms.com/	en:sweets	en:sugary-snacks,en:sweets	4	en:4-ultra-processed-food-and-drink-products	e	23	unknown				1	-12	1	0		2018-09-06T00:00:00Z	Candy	LI	678346	2018-09-06T00:00:00Z	2019-12-06T00:00:00Z	App - elcoco, Apps, Databases, database-usda, App - El CoCo
0851741008981	en			Hydration Multiplier (Strawberry)							.56 oz (16g)	1 Stick (16g)			Liquid I.V.	liquid-i-v		Electrolyte Drink Mix	en:electrolyte-drink-mix	No gluten, No GMOs, Non GMO project	en:no-gluten,en:no-gmos,en:non-gmo-project	United States	en:united-states			0											Pure Cane Sugar, Dextrose, Citric Acid, Salt, Potassium Citrate, Sodium Citrate, Dipotassium Phosphate, Silicon Dioxide, Rebaudioside-A (Stevia Leaf Extract], Vitamin C (Ascorbic Acid), Natural Flavor, Vitamin B3 (Niacinamide), Vitamin B5 (D-Calcium Pantothenate), Vitamin B6 (Pyridoxine Hydrochloride), Vitamin B12 (Cyanocobalamin).									serving	100g			45	kcal			0	g			0	g			11	g			11	g			0	g			0	g			1275	mg			510	mg					45	kcal													0	g			0	mg			11	g											0	µg					76	mg					22.8	mg	2.28	mg					6.82	µg	11.4	mg	380	mg			0	mg			0	mg																								4	en:4-ultra-processed-food-and-drink-products	e	23	unknown		1		-5	-15	1	0								App - yuka, Apps, App - Open Food Facts
00686365	en			Pumpkin Spiced Teeny Tiny Pretzels							6 oz (170g)	11 pretzels (31g)			Trader Joe's	trader-joe-s		Dairies, Fermented foods, Fermented milk products, Snacks, Desserts, Salty snacks, Appetizers, Dairy desserts, Fermented dairy desserts, Yogurts, Crackers, Pretzel	en:dairies,en:fermented-foods,en:fermented-milk-products,en:snacks,en:desserts,en:salty-snacks,en:appetizers,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts,en:crackers,en:pretzel			United States	en:united-states			0											YOGURT FLAVORED COATING (SUGAR, PALM KERNEL OIL, WHEY POWDER, NONFAT MILK, YOGURT POWDER [NONFAT MILK. LACTIC ACID], SOY LECITHIN [EMULSIFIER), NATURAL VANILLA FLAVOR), MINI PRETZELS (UNBLEACHED ENRICHED FLOUR WHEAT FLOUR, NIACIN. REDUCED IRON, THIAMINE MONONITRATE, RIBOFLAVIN, FOLIC ACID], MALTED BARLEY FLOUR, SALT, SOYBEAN OIL [SOYBEAN OIL, CITRIC ACID (TO PRESERVE}]), PUMPKIN SPICED PUMPKIN SEEDS (PUMPKIN SEEDS, SUGAR, BUTTER [CREAM (MILK}, SALT), PUMPKIN SPICE BLEND [SUGAR. GINGER, CINNAMON, NUTMEG, ALLSPICE, SALT, PUMPKIN PIE SPICE {CINNAMON, GINGER, LEMON PEEL, NUTMEG, CLOVES, CARDAMOM}]), SALT, PAPRIKA OLEORESIN (FOR COLOR). CONTAINS MILK, SOY, WHEAT. MAY CONTAIN TRACES OF EGG, PEANUT, ALMOND, CASHEW, COCONUT, PECAN.				Gluten, Milk, Soybeans	en:gluten,en:milk,en:soybeans	Eggs, Milk, Nuts, Peanuts	en:eggs,en:milk,en:nuts,en:peanuts		serving	100g			150	kcal			7	g			6	g			21	g			13	g			1	g			2	g			525	mg			210	mg					150	kcal																					11	g																																			80	mg			30	mg			0.5	mg																						en:milk-and-yogurt	en:milk-and-dairy-products,en:milk-and-yogurt	4	en:4-ultra-processed-food-and-drink-products	e	29	c	57	1	38107	-5	-15	1	0	-10							App - yuka, Apps, App - smoothie-openfoodfacts
0021788506102	en			Biscoff							35.2 oz	4 COOKIES (31 g)			Corona - Lotus N.V.	corona-lotus-n-v	Corona - Lotus N.V.	Snacks, Sweet snacks, Biscuits and cakes, Biscuits	en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:biscuits	Vegetarian, Vegan	en:vegetarian,en:vegan	United States	en:united-states			0											Wheat Flour, Sugar, Vegetable Oils (Contains one or more of Soybean Oil, Sunflower Oil, Canola Oil, Palm Oil), Brown Sugar Syrup, Sodium Bicarbonate (Leavening), Soy Flour, Salt, Cinnamon. Contains Wheat and Soy.				Gluten, Soybeans	en:gluten,en:soybeans				serving	100g			150	kcal			6	g			2.5	g			23	g			12	g			0	g			2	g			287.5	mg			115	mg					150	kcal													0	g			0	mg			11	g							0	IU			0	µg					0	mg																	0	mg			0	mg			0	mg																						en:biscuits-and-cakes	en:sugary-snacks,en:biscuits-and-cakes	3	en:3-processed-foods	e	26	d	39	1	24000	-5	-15	1	0	-10	2018-06-15T00:00:00Z	Cookies & Biscuits	LI	498496	2018-06-15T00:00:00Z	2019-04-01T00:00:00Z	App - yuka, Apps, Databases, database-usda, Database - USDA NDB
0013300551059	en			Chocolate chip muffin mix							7.4 oz	70g			Martha White	martha-white	Martha White Foods, Inc.	Snacks, Sweet snacks, Biscuits and cakes, Cakes, Cooking helpers, Dessert mixes, Pastry helpers, Baking Mixes, Cake mixes, Muffins mix	en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:cakes,en:cooking-helpers,en:dessert-mixes,en:pastry-helpers,en:baking-mixes,en:cake-mixes,en:muffins-mix	Kosher, Orthodox Union Kosher	en:kosher,en:orthodox-union-kosher	United States	en:united-states			0											Enriched bleached flour (wheat flour, niacin, iron, thiamin mononitrate, riboflavin, folic acid), sugar, semisweet chocolate chips (sugar, chocolate liquor, cocoa butter, soy lecithin, vanillin [artificial flavor]), dextrose, canola oil, leavening (baking soda, sodium aluminum phosphate), modified corn starch, calcium carbonate, propylene glycol esters of fatty acids, mono and diglycerides, salt, corn starch, sodium stearoyl lactylate, calcium sulfate, niacin, iron, vitamin b6 hydrochloride, bht and citric acid (antioxidants), riboflavin, thiamin mononitrate, vitamin b12.				Gluten, Soybeans	en:gluten,en:soybeans	Eggs, Milk	en:eggs,en:milk		serving	serving			280	kcal	300	kcal	8	g	8	g	3.5	g	3.5	g	52	g	54	g	26	g	28	g	2	g	2	g	3	g	4	g	800	mg	825	mg	320	mg	330	mg			280	kcal	300	kcal											0	g	0	g	0	mg	5	mg	26	g	26	g									0	µg	0	µg					1	mg	0.714	mg	8.571	mg	0.714	mg					2.86	µg			127	mg			279	mg			7.14	mg																						en:biscuits-and-cakes	en:sugary-snacks,en:biscuits-and-cakes	4	en:4-ultra-processed-food-and-drink-products	e	19	unknown		1		-5	-15	1	0		2018-05-05T00:00:00Z	Bread & Muffin Mixes	LI	508962	2018-05-05T00:00:00Z	2019-04-01T00:00:00Z	Databases, database-usda, App - Yuka, Apps
0732577577073	en			"Gimme S’Mores"				snacking marshmallows			4.8 oz	28 g			Mallowow!	mallowow		Snacks, Sweet snacks, Cocoa and its products, Confectioneries, Chocolate candies, Candies, Marshmallows coated with chocolate	en:snacks,en:sweet-snacks,en:cocoa-and-its-products,en:confectioneries,en:chocolate-candies,en:candies,en:marshmallows-coated-with-chocolate			United States	en:united-states			0																				serving	100g			110	kcal			2	g			2	g			21	g			18	g			0	g			1	g			50	mg			20	mg					110	kcal													0	g			0	mg			18	g											0.1	µg																							20	mg			10	mg			0.3	mg																						en:sweets	en:sugary-snacks,en:sweets		unknown	e	21	c	42	1	31003	-5	-15	1	0								App - Yuka, Apps
003113	en			Premium Chocolate Sauce							16 oz	40 g			Ghirardelli	ghirardelli		Condiments, Sauces, Dessert sauces, Chocolate sauce	en:condiments,en:sauces,en:dessert-sauces,en:chocolate-sauce			United States	en:united-states			0											Cane sugar, water, invert cane sugar, cocoa powder, unsweetened chocolate, vanilla extract, salt, soy lecithin.				Soybeans	en:soybeans	Milk	en:milk		serving	100g			110	kcal			1	g			0.5	g			27	g			24	g			2	g			1	g			50	mg			20	mg					110	kcal													0	g			0	mg			23	g											0	µg																							95	mg			10	mg			0.7	mg						en:bottle	en:hdpe-2-high-density-polyethylene															en:dressings-and-sauces	en:fats-and-sauces,en:dressings-and-sauces	4	en:4-ultra-processed-food-and-drink-products	c	9	c	55		11300	-5	-5	0	0								App - smoothie-openfoodfacts, Apps
00598491	en			Dark Chocolate Bar							5.29 oz	1 bar (50 g)			Trader Joe's	trader-joe-s	TRADER JOE'S	Snacks, Sweet snacks, Cocoa and its products, Confectioneries, Chocolate candies, Chocolates, Dark chocolates	en:snacks,en:sweet-snacks,en:cocoa-and-its-products,en:confectioneries,en:chocolate-candies,en:chocolates,en:dark-chocolates	Made in Belgium	en:made-in-belgium	United States	en:united-states	Trader Joe's	trader-joe-s	0					Belgium	belgium					UNSWEETENED CHOCOLATE, SUGAR, COCOA BUTTER, SOY LECITHIN (EMULSIFER). CONTAINS SOY. MAY CONTAIN MILK, WHEAT, ALMOND, CASHEW, COCONUT, HAZELNUT, MACADAMIA NUT, PISTACHIO, PECAN.				Soybeans	en:soybeans	Eggs, Gluten, Milk, Nuts, Peanuts, Soybeans	en:eggs,en:gluten,en:milk,en:nuts,en:peanuts,en:soybeans		serving	100g			280	kcal			17	g			10	g			28	g			22	g			4	g			3	g			0	mg			0	mg					280	kcal													0	g			0	mg			21	g							0	IU			0	% DV					0	mg																	0	% DV			0	mg			0	% DV																						en:chocolate-products	en:sugary-snacks,en:chocolate-products	4	en:4-ultra-processed-food-and-drink-products	e	20	e	15	1	31080	-5	-15	1	0		2017-06-25T00:00:00Z	Chocolate	LI	392883	2017-06-25T00:00:00Z	2019-04-01T00:00:00Z	Database - USDA NDB, Databases, database-usda, App - yuka, Apps, App - InFood
0078742231549	en			Caramel Syrup							24 oz	2 Tbsp (40 g)			Great Value	great-value	Wal-Mart Stores, Inc.	Sweeteners, Syrups, Simple syrups, Baking decorations	en:sweeteners,en:syrups,en:simple-syrups,en:baking-decorations			United States	en:united-states	Walmart	walmart	0											Corn syrup, high fructose corn syrup, sweetened condensed milk (skim milk, sugar)*, nonfat dry milk*, water, contains 2% or less of: sodium citrate, salt, natural and artificial flavor, caramel color, xanthan gum, artificial color (yellow 6, yellow 5).				Milk	en:milk				serving	100g			110	kcal			0	g			0	g			27	g			17	g			0	g			1	g			162.5	mg			65	mg					110	kcal													0	g			0	mg			16	g																																			0	mg			0	mg			0	mg																								4	en:4-ultra-processed-food-and-drink-products	d	13	unknown		1		-5	-15	1	0		2017-07-14T00:00:00Z	Baking Decorations & Dessert Toppings	LI	536098	2017-07-14T00:00:00Z	2019-04-01T00:00:00Z	Databases, database-usda, App - yuka, Apps
0018700000756	en			Lemon Honey							16 oz	21 g			Sue Bee Infusions	sue-bee-infusions		Breakfasts, Spreads, Sweet spreads, Bee products, Farming products, Sweeteners, Honeys, Liquid honeys	en:breakfasts,en:spreads,en:sweet-spreads,en:bee-products,en:farming-products,en:sweeteners,en:honeys,en:liquid-honeys	No gluten, Unpasteurized	en:no-gluten,en:unpasteurized	United States	en:united-states			0		United States	en:united-states	Product of USA	Iowa,USA	iowa,usa					honey, natural flavors									serving	100g			60	kcal			0	g			0	g			17	g			17	g			0	g			0	g			0	mg			0	mg					60	kcal																					17	g																																																																		en:sweets	en:sugary-snacks,en:sweets	4	en:4-ultra-processed-food-and-drink-products	d	13	b	78	1	31008	1	-15	1	0								App - Yuka, Apps
0850032446006	en			Original Buttermilk Syrup							16 fl oz	2 Tbsp (39g)			Uncle Bob's	uncle-bob-s		Syrups	en:syrups			United States	en:united-states			0											Sugar, Buttermilk (cultured lowfat milk, sodium citrate), Heavy Cream (cream, carrageenan), Natural Vanilla Flavor, Natural Butter Flavor, Baking Soda, Organic Gum Acacia, Xanthan Gum, Salt. CONTAINS: Milk.				Milk	en:milk				serving	100g			110	kcal			2	g			1	g			23	g			22	g			0	g			0	g			0	mg			0	mg					110	kcal													0	g			10	mg			22	g							1	% DV									0	% DV																					3	% DV			0	% DV																								4	en:4-ultra-processed-food-and-drink-products	d	15	unknown		1		-5	-15	1	0								App - Yuka, Apps, App - Open Food Facts
0822514253808	en			White Marshmallows								30 g						Snacks, Sweet snacks, Confectioneries, Candies, Marshmallows	en:snacks,en:sweet-snacks,en:confectioneries,en:candies,en:marshmallows	Halal	en:halal	United States	en:united-states			0																				serving	100g			103	kcal			0	g			0	g			24	g			19	g			0	g			0	g			32.5	mg			13	mg					103	kcal													0	g							19	g																																																																		en:sweets	en:sugary-snacks,en:sweets		unknown	d	14	b	68	1	31050	-5	-15	1	0								App - Yuka, Apps
0747599417405	en			Premium Chocolate Assortment							15.4 oz	27 g			Ghirardelli	ghirardelli		Snacks, Sweet snacks, Cocoa and its products, Chocolates	en:snacks,en:sweet-snacks,en:cocoa-and-its-products,en:chocolates			United States	en:united-states			0																				serving	100g			130	kcal			8	g			4.5	g			17	g			14	g			1	g			1	g			100	mg			40	mg					130	kcal													0	g			5	mg			13	g											0	µg																											30	mg																										en:chocolate-products	en:sugary-snacks,en:chocolate-products		unknown	e	23	unknown		1		-5	-15	1	0								App - Yuka, Apps
00598484	en			Milk chocolate bar							5.25 oz	1 bar (50 g)			Trader Joe's	trader-joe-s	TRADER JOE'S	Snacks, Sweet snacks, Cocoa and its products, Confectioneries, Chocolate candies, Chocolates, Milk chocolates, Milk chocolate bar	en:snacks,en:sweet-snacks,en:cocoa-and-its-products,en:confectioneries,en:chocolate-candies,en:chocolates,en:milk-chocolates,en:milk-chocolate-bar	Made in Belgium	en:made-in-belgium	United States	en:united-states	Trader Joe's	trader-joe-s	0											SUGAR, COCOA BUTTER, WHOLE MILK POWDER, UNSWEETENED CHOCOLATE, SOY LECITHIN (EMULSIFIER), NATURAL VANILLA FLAVOR. CONTAINS MILK, SOY. MAY CONTAIN EGG, WHEAT, ALMOND, BRAZIL NUT, CASHEW, COCONUT, HAZELNUT, MACADAMIA NUT, PECAN, PISTACHIO, WALNUT.				Milk, Soybeans	en:milk,en:soybeans	Eggs, Gluten, Nuts	en:eggs,en:gluten,en:nuts		serving	100g			270	kcal			16	g			10	g			29	g			27	g			1	g			3	g			75	mg			30	mg					270	kcal													0	g			10	mg			24	g							0	IU			4	% DV					0	mg																	4	% DV			6	% DV			10	% DV																						en:chocolate-products	en:sugary-snacks,en:chocolate-products	4	en:4-ultra-processed-food-and-drink-products	e	24	e	18	1	31004	-5	-15	1	0		2017-07-14T00:00:00Z	Chocolate	LI	392864	2017-07-14T00:00:00Z	2019-04-01T00:00:00Z	Databases, database-usda, App - yuka, Apps, Database - USDA NDB
0747599620065	en			Double Chocolate				Hot Cocoa Mix			0.85 oz (24 g)	1 PACKET (24 g)			Ghirardelli	ghirardelli	GHIRARDELLI	Beverages, Cocoa and its products, Dried products, Dried products to be rehydrated, Cocoa and chocolate powders, Dehydrated beverages	en:beverages,en:cocoa-and-its-products,en:dried-products,en:dried-products-to-be-rehydrated,en:cocoa-and-chocolate-powders,en:dehydrated-beverages			United States	en:united-states			0											Sugar, cocoa processed with alkali, unsweetened chocolate, soy lecithin, vanilla extract.				Soybeans	en:soybeans	Eggs, Gluten, Milk, Nuts	en:eggs,en:gluten,en:milk,en:nuts		serving	100g			90	kcal			1	g			0.5	g			22	g			19	g			2	g			1	g			0	g			0	g					90	kcal													0	g			0	mg			19	g											0	µg																							130	mg			10	mg			0.8	mg																						en:sweetened-beverages	en:beverages,en:sweetened-beverages	4	en:4-ultra-processed-food-and-drink-products	unknown		e	-20	1	18167	-5	-15	1	0		2019-01-18T00:00:00Z	Powdered Drinks	LI	622592	2019-01-18T00:00:00Z	2019-12-06T00:00:00Z	Databases, database-usda, Database - USDA NDB, App - Yuka, Apps
4099100146073	en			Hazelnut spread							13 oz (368 g)	37 g			Berryhill	berryhill		"Breakfasts, Spreads, Sweet spreads, fr:Pâtes à tartiner, Hazelnut spreads, Chocolate spreads, Cocoa and hazelnuts spreads"	en:breakfasts,en:spreads,en:sweet-spreads,fr:pates-a-tartiner,en:hazelnut-spreads,en:chocolate-spreads,en:cocoa-and-hazelnuts-spreads	Sustainable farming, UTZ Certified, UTZ Certified Cocoa	en:sustainable-farming,en:utz-certified,en:utz-certified-cocoa	United States	en:united-states			0				Product of Canada.	Canada	canada					Sugar, palm oil, _hazelnuts_, canola oil, cocoa* (processed with alkali), skim _milk_, _milk_ whey, sunflower lecithin, artificial flavor (_hazelnuts_).				Milk, Nuts	en:milk,en:nuts	Nuts	en:nuts		serving	100g	878	kJ	210	kcal			13	g			3.5	g			20	g			19	g			0	g			2	g			37.5	mg			15	mg					878	kJ													0	g			0	mg			17	g											0	µg																							131	mg			37	mg			0	mg																						en:sweets	en:sugary-snacks,en:sweets	4	en:4-ultra-processed-food-and-drink-products	e	26	d	30	1	31032	-5	-15	1	10	-10							App - yuka, Apps, App - InFood
0042563009472	en			Yogurt Almonds							8.5 oz	30 g			Woodstock	woodstock		Snacks, Sweet snacks	en:snacks,en:sweet-snacks			United States	en:united-states			0																				serving	100g			160	kcal			11	g			7	g			16	g			15	g			1	g			2	g			62.5	mg			25	mg					160	kcal													0	g			0	mg			12	g											0	µg																																																									unknown	e	23	unknown		1		-5	-15	1	0								App - yuka, Apps
